Web Server (APP),Tahun,Bidang ,Total Current Live Websites,Current Customers (Websites),Location,Sales Revenue,Tech Spend,Social,Employees,Traffic,Current Live Webites by Country
nopCommerce,2020 - 2024,eCommerce,"10,536",karabatos.gr,Greece,$1k+,$100+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",b2bvoyatzoglou.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",foodsafety.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",agromatools.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",air-plast.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",all4twowheels.gr,Greece,,$50+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",all4sport.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",aloecompany.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",alpha-ed.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",together.diabetesnow.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",dik.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",dinox.gr,Greece,,$0+,,,-,254
nopCommerce,2020 - 2024,eCommerce,"10,536",jakartacctv.co.id,Indonesia,$16k+,$500+,,,-,2
nopCommerce,2020 - 2024,eCommerce,"10,536",citrafoam.id,Indonesia,,$0+,,,-,2
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",pc.gunbroker.com,United States,,$2000+,"5,000+",,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",propertysales.geico.com,United States,,$10000+,"20,000+","10,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",careers.petsmart.com,United States,,$5000+,"150,000+","10,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gettyimages.com,United States,,$5000+,"750,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",xbox.com,United States,$3.0m+,$10000+,"20,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",m.jobs.publix.com,United States,$4b+,$5000+,"150,000+","100,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wa.gov,United States,,$10000+,"2,000+","10,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",flyfrontier.com,United States,$277m+,$5000+,"50,000+","1,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",freeshipping.com,United States,,$5000+,"1,000+",,-,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sanalpos.goodyear.com,United States,$1b+,$5000+,"10,000+","10,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",pacareerlink.pa.gov,United States,,$5000+,"5,000+",,Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",chennai.xome.com,United States,,$2000+,500+,,Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",intellitestmanager.questdiagnostics.com,United States,$823m+,$10000+,"5,000+","10,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wbt.firstresponder.pge.com,United States,,$10000+,"50,000+","10,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",quickenloans.com,United States,,$10000+,"10,000+","10,000+",Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",time.frontlineeducation.com,United States,,$10000+,100+,"1,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",contests.wral.com,United States,,$5000+,,,Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",checkout.webmd.com,United States,,$10000+,"2,000,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gasbuddy.com,United States,,$5000+,"10,000+",100+,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",identity.pressganey.com,United States,,$10000+,"2,000+","1,000+",Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",driverops.greyhound.com,United States,$542k+,$5000+,"10,000+","10,000+",Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",followmyhealth.com,United States,,$2000+,,,Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",jobs.pennlive.com,United States,,$10000+,"50,000+",,Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",premiumoutlets.com,United States,,$5000+,"20,000+",,Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",intota.proquest.com,United States,,$10000+,"10,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",stratus-n2b.cloud.paychex.com,United States,$417m+,$10000+,"5,000+","10,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",webtastest.wisconsindot.gov,United States,,$250+,"10,000+",,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",dhsjobs.dhs.ga.gov,United States,,$10000+,"1,000+",,Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",cloudapp.pandora.net,United States,$3.0m+,$10000+,"50,000+","10,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",cart.personalcreations.com,United States,$471k+,$2000+,"50,000+",,Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",open.who.int,United States,,$5000+,"150,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",stagedavid.flhsmv.gov,United States,,$2000+,"10,000+",,Medium,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sportsbook.fanduel.com,United States,,$10000+,"150,000+",100+,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",phppd.providence.org,United States,,$10000+,"1,000+","100,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",my.gallup.com,United States,,$5000+,"10,000+","1,000+",Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",specialsections.pasadenastarnews.com,United States,,$10000+,"1,000+",,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",dcs.faa.gov,United States,,$5000+,"200,000+",,Very High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wyzant.com,United States,,$2000+,"1,000+",10+,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sales.papamurphys.com,United States,,$5000+,"5,000+","1,000+",High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",specialsections.presstelegram.com,United States,,$10000+,"10,000+",10+,High,"346,549"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",yangfanbook.sina.com.cn,China,,$2000+,,"1,000+",Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",nlcontent.springernature.com,China,$3.0m+,$10000+,"5,000+","10,000+",Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ageing.hku.hk,China,,$5000+,100+,100+,Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",m.66law.cn,China,,$2000+,,,High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",pcbway.com,China,$160k+,$500+,"5,000+",,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",passport.fang.com,China,,$2000+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",calculators.issa.com,China,,$10000+,250+,"1,000,000+",High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",2pm.jype.com,China,,$1000+,"3,000,000+",,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",passport.isoftstone.com,China,,$500+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",yxdown.com,China,,$0+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",v.autohome.com.cn,China,$115k+,$250+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",storefound.org,China,,$0+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",39.net,China,,$0+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",m.familydoctor.com.cn,China,$31k+,$50+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",life.fudan.edu.cn,China,,$100+,,,Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",xiamenair.com,China,,$50+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",v.pkulaw.cn,China,,$0+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gatescarbondrive.com,China,,$2000+,"1,000+",,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",somis.zju.edu.cn,China,,$50+,,,Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",xsc.scu.edu.cn,China,,$50+,,,High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wingontravel.com,China,,$2000+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",edf.xmu.edu.cn,China,,$2000+,,"1,000+",Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",jotrin.com,China,,$0+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",jobs.shu.edu.cn,China,,$250+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",co.rank.99.com,China,,$1000+,,,Very High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",webcast.legco.gov.hk,China,,$50+,,,High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",edu.fx678.com,China,,$250+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ituring.com.cn,China,,$0+,,,High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",passport.scol.com.cn,China,,$50+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",5173.com,China,,$250+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sto.cn,China,,$0+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",searchome.net,China,,$100+,100+,,High,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",afterserviceweixin.yamaha.com.cn,China,,$50+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",woso.cn,China,,$50+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wangxiao.pxto.com.cn,China,,$0+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gold678.com,China,,$50+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",s.quanjing.com,China,,$0+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",bbs.wangxiao.cn,China,,$0+,,,Medium,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",career.fjnx.com.cn,China,,$100+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",64365.com,China,,$0+,,,-,"46,380"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",receita.fazenda.gov.br,Brazil,,$250+,"150,000+",,Very High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",webmotors.com.br,Brazil,,$10000+,"20,000+",100+,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",voeazul.com.br,Brazil,,$10000+,,"1,000+",High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",fgv.br,Brazil,,$1000+,"100,000+",,Very High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",saojosedacoroagrande.pe.gov.br,Brazil,,$2000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",boaesperanca.mg.gov.br,Brazil,$468k+,$5000+,10+,10+,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",api-sim.caixa.gov.br,Brazil,$703k+,$5000+,"200,000+",,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",matriculafacil.rj.gov.br,Brazil,$557k+,$5000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",newsletter.drsircus.com,Brazil,$309k+,$2000+,500+,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",educamaisbrasil.com.br,Brazil,,$250+,"2,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",elog.fiat.com.br,Brazil,,$5000+,"50,000+","1,000+",Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ideias2.gerdau.com,Brazil,,$5000+,"5,000+","10,000+",Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",pesquisaeditoras.fipe.org.br,Brazil,,$1000+,250+,,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",boavistadoburica.rs.gov.br,Brazil,$142k+,$500+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ultrafarma.com.br,Brazil,$345k+,$2000+,"5,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",iglesias.adventistas.org,Brazil,,$2000+,500+,,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",es.gov.br,Brazil,$451k+,$5000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",marisa.com.br,Brazil,$604k+,$5000+,"20,000+","10,000+",High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",semparar.com.br,Brazil,$478k+,$5000+,"1,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",materiais.joaobidu.com.br,Brazil,,$250+,"2,000+",,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",alepa.pa.gov.br,Brazil,,$1000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",agenciavirtual.light.com.br,Brazil,,$2000+,"50,000+","1,000+",-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",malhador.se.gov.br,Brazil,$391k+,$5000+,"50,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",m.webware.com.br,Brazil,,$0+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",m.fleury.com.br,Brazil,,$1000+,"1,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",futcoin.futfanatics.com.br,Brazil,$307k+,$2000+,"10,000+",,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wedologos.com.br,Brazil,,$2000+,"5,000+",,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",opmanager.amil.com.br,Brazil,,$5000+,,,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",mfrural.com.br,Brazil,$31k+,$500+,"1,000+",,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",localiza.com,Brazil,,$5000+,50+,"1,000+",Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sispap.uninter.com,Brazil,$526k+,$2000+,"50,000+",10+,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",eproc.unidas.com.br,Brazil,,$2000+,"2,000+",,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",giulianaflores.com.br,Brazil,$383k+,$1000+,"2,000+",,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",guiademoteis.com.br,Brazil,,$2000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sesi.fieb.org.br,Brazil,$141k+,$500+,500+,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",denuncia.vemprafam.com.br,Brazil,$236k+,$2000+,"5,000+",,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",auditoriacm.gndi.com.br,Brazil,$404k+,$2000+,,,Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",matriculadigital.ms.gov.br,Brazil,,$2000+,,,High,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",murici.al.gov.br,Brazil,,$1000+,,,-,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",wsop.anhanguera.com,Brazil,$628k+,$5000+,"2,000+","10,000+",Medium,"24,244"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gunwatcher.com,United Kingdom,,$0+,,,-,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",gponline.com,United Kingdom,,$1000+,"10,000+",,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",splashpage.hm.com,United Kingdom,,$10000+,,"100,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",hindawi.com,United Kingdom,,$2000+,"5,000+",10+,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",dazeddigital.com,United Kingdom,,$2000+,"750,000+",,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",addressnow.royalmail.com,United Kingdom,$2.7m+,$5000+,"100,000+","100,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",shop.ucl.ac.uk,United Kingdom,$2.0m+,$5000+,"20,000+","10,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",jobs.marksandspencer.com,United Kingdom,$3.5m+,$10000+,"400,000+","10,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",mutualart.com,United Kingdom,$511k+,$2000+,"5,000+",,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",audleytravel.com,United Kingdom,,$10000+,"5,000+",100+,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",att.jobs,United Kingdom,,$250+,"10,000+",,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ndc.virginatlantic.com,United Kingdom,$1.8m+,$10000+,"400,000+",100+,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",forevermark.com,United Kingdom,,$5000+,"2,000+",100+,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",go2.williamhill.com,United Kingdom,,$10000+,"150,000+","1,000+",High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",parliament.uk,United Kingdom,$2.0m+,$2000+,"1,000,000+",,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",blizzard.gamespress.com,United Kingdom,$13k+,$1000+,,,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",test-webdorapi.fcagroup.com,United Kingdom,,$5000+,,"100,000+",Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",prezzybox.com,United Kingdom,$484k+,$2000+,"10,000+",,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",woolovers.us,United Kingdom,$155k+,$2000+,"1,000+",,-,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",fortuneteller.mako.co.il,United Kingdom,,$2000+,"20,000+",100+,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",allthetopbananas.com,United Kingdom,$238k+,$500+,,10+,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",memoryspace.mind.org.uk,United Kingdom,$208k+,$2000+,"300,000+",,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",coffeeregister.macmillan.org.uk,United Kingdom,$34k+,$10000+,"50,000+","1,000+",Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",monster.co.uk,United Kingdom,,$10000+,"10,000+",,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",perk.ee.co.uk,United Kingdom,$3.1m+,$10000+,,"10,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",affiliatefuture.com,United Kingdom,,$1000+,,,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ao.com,United Kingdom,$631k+,$5000+,,"1,000+",Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",stage-dms.visitscotland.com,United Kingdom,,$5000+,"300,000+",100+,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",vacancies.st-andrews.ac.uk,United Kingdom,,$2000+,500+,"1,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ihsmarkit.com,United Kingdom,$388m+,$10000+,"10,000+","10,000+",High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sabah.com.tr,United Kingdom,,$2000+,"1,500,000+",,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",partners.vueling.com,United Kingdom,,$10000+,"150,000+","1,000+",High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",id.uat.itftennis.com,United Kingdom,,$2000+,,,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",accommodationservices.southampton.ac.uk,United Kingdom,$207k+,$2000+,"10,000+",1+,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",accommodationservices.soton.ac.uk,United Kingdom,,$5000+,250+,10+,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",le.ac.uk,United Kingdom,$2.4m+,$5000+,"20,000+","1,000+",Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",hotter.com,United Kingdom,$325k+,$2000+,"5,000+",,Medium,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",cart.lifevantage.com,United Kingdom,$17m+,$5000+,"5,000+",100+,High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",mymedia.leeds.ac.uk,United Kingdom,$2.6m+,$5000+,"2,000+",,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",p-spectralra-01.ext.dur.ac.uk,United Kingdom,$207k+,$2000+,"20,000+",,Very High,"19,483"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epst.livemint.com,India,,$5000+,"1,000,000+",,Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",connect.hungama.com,India,,$2000+,"100,000+",100+,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",acer.com,India,$100m+,$10000+,"10,000+","1,000+",Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ithelpdesk.yatra.com,India,$726k+,$5000+,,,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epaper.manoramaonline.com,India,,$5000+,"100,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",login.mid-day.com,India,,$5000+,,,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",babynames.astrosage.com,India,,$500+,500+,,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",santabanta.com,India,$345k+,$0+,"10,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epgp.inflibnet.ac.in,India,,$100+,250+,,Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epaper.sakshi.com,India,,$2000+,"50,000+",10+,Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epaper.deccanherald.com,India,,$500+,"20,000+",,Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",partners.zscaler.com,India,$134m+,$10000+,"2,000+","1,000+",Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epaper.mathrubhumi.com,India,,$2000+,"20,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",astrobix.com,India,,$0+,50+,,Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",jfp.jio.com,India,,$5000+,"400,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",icsris.iitm.ac.in,India,,$1000+,100+,"1,000+",High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",sme.spicejet.com,India,,$5000+,"150,000+","10,000+",High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",doctor.ndtv.com,India,,$2000+,"400,000+",100+,Very High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",fibre2fashion.com,India,$640k+,$2000+,"5,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",grabon.in,India,$378k+,$500+,"2,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",pinkmirror.com,India,,$50+,50+,,-,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",epaper.loksatta.com,India,,$5000+,"150,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",maxabout.com,India,,$1000+,"1,000+",,Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",ipp.ibge.gov.br,India,$636k+,$5000+,"100,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",rekhta.org,India,,$500+,"400,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",mrright.in,India,,$100+,250+,,Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",easemytrip.com,India,,$1000+,"10,000+",,High,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",indianclothstore.com,India,,$100+,,,-,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",hdfcsec.com,India,,$2000+,"20,000+",,Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",myaccountuat.indusind.com,India,,$2000+,"20,000+","10,000+",Medium,"14,223"
ASP.NET MVC,2020 - 2024,Frameworks,"610,251",observers.icaiexam.icai.org,India,,$1000+,"150,000+",,High,"14,223"
