Web Server (APP),Initial Release,Year of Sales Revenue,Bidang ,Total Current Live Websites,Sales Revenue (Mllion) in 2023,Current Customers (Websites) in 2024,Location,Sales Revenue Customer,Tech Spend,Instagram Followers,Traffic,Current Live Webites by Country,Current Live Websites by Country,Usia Perusahaan
Pardot,2007,2023,Analytics and Tracking,48236,187.0,president.jp,Japan,0,5000,0,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,panasonic.co.jp,Japan,0,5000,0,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,sumai.panasonic.jp,Japan,1200000,5000,400000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,forbesjapan.com,Japan,0,2000,20000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,gengo.com,Japan,0,2000,1000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,studyat.waseda.jp,Japan,0,5000,0,Very High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,yokogawa.com,Japan,100000000,10000,250,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,rakuten.net,Japan,0,10000,0,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,horiba.com,Japan,0,10000,100,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,reserve.retty.me,Japan,0,5000,20000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,inquiry.develop.homes.co.jp,Japan,0,5000,50000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,mice.jnto.go.jp,Japan,0,2000,0,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,sony.jp,Japan,0,10000,50000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,toshiba.semicon-storage.com,Japan,0,5000,250,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,houjin.smbc-card.com,Japan,0,5000,0,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go-ideal.smbc.co.jp,Japan,100000000,10000,100000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,macromill.com,Japan,0,2000,20000,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,monotaro.com,Japan,0,5000,500,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.ae.en-japan.com,Japan,0,5000,2000,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,mapion.co.jp,Japan,0,5000,0,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,omron.com,Japan,0,10000,0,High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,sdgs.kodansha.co.jp,Japan,0,5000,1000,Very High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,wonderfulstory.newsweekjapan.jp,Japan,0,2000,300000,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,consult.nikkeibp.co.jp,Japan,0,10000,10000,Very High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,tv-tokyo.co.jp,Japan,0,5000,250,Very High,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,mex.goepson.com,Japan,0,2000,0,-,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,ferret-plus.com,Japan,0,2000,10000,Medium,6488,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,info.macmillan.com,United Kingdom,0,10000,0,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,schools.mytutor.co.uk,United Kingdom,0,5000,1000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,microfocus.com,United Kingdom,100000000,10000,10000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,altmetric.com,United Kingdom,0,2000,10000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,pearson.com,United Kingdom,100000000,10000,20000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,ft.com,United Kingdom,0,10000,50000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,guinnessworldrecords.com,United Kingdom,0,5000,2000000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.portswigger.net,United Kingdom,0,5000,10000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,pv-tech.org,United Kingdom,0,5000,0,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.digitalskills.qmul.ac.uk,United Kingdom,21000000,5000,10000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,literatumonline.com,United Kingdom,0,2000,0,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,e.marketing.dpd.co.uk,United Kingdom,0,5000,0,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,londonstockexchange.com,United Kingdom,0,10000,0,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,tandfonline.com,United Kingdom,0,5000,5000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,bmj.com,United Kingdom,0,5000,2000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,thedrum.com,United Kingdom,0,10000,150000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,forms.opencorporates.com,United Kingdom,317000,2000,2000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,prefs.comms.carwow.co.uk,United Kingdom,0,10000,10000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,publishingsupport.iopscience.iop.org,United Kingdom,0,5000,0,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.skrill.com,United Kingdom,0,10000,20000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,smartinsights.com,United Kingdom,0,5000,10000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.pardot.santander.co.uk,United Kingdom,0,10000,20000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,veganuary.com,United Kingdom,0,5000,20000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,onlineidi.abdn.ac.uk,United Kingdom,0,5000,0,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,about.metservice.com,United Kingdom,0,5000,10000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,demo.pprod-centrica.acsitefactory.com,United Kingdom,0,10000,20000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,morningadvertiser.co.uk,United Kingdom,705000,5000,10000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,magnetforensics.com,United Kingdom,256000,10000,5000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.motors.co.uk,United Kingdom,0,5000,5000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,gocampaign.aviva.co.uk,United Kingdom,0,10000,10000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,practice-labs.com,United Kingdom,0,5000,250,-,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,pressgazette.co.uk,United Kingdom,0,5000,20000,Very High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,content.proactive.fasthosts.co.uk,United Kingdom,0,5000,2000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,fpa.org.uk,United Kingdom,121000,5000,2000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,woodmac.com,United Kingdom,0,10000,10000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,faro.com,United Kingdom,28000000,10000,0,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,printsome.com,United Kingdom,0,2000,2000,Medium,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,rcni.com,United Kingdom,0,2000,0,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,deliveroo.co.uk,United Kingdom,0,10000,20000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.designweek.co.uk,United Kingdom,0,5000,2000,High,2657,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,everydaymarket.woolworths.com.au,Australia,0,10000,10000,High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,businesses.pureprofile.com,Australia,0,5000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,rescue.org,Australia,0,5000,300000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,uatcm.au.reachout.com,Australia,0,5000,5000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,readspeaker.com,Australia,0,10000,500,High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,learn.canva.com,Australia,100000000,10000,100000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,ncl.com,Australia,0,10000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,brill.com,Australia,0,5000,2000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,voxco.com,Australia,753000,5000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,solutions.jbhifi.com.au,Australia,100000000,10000,20000,High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,jeanhailes.org.au,Australia,0,2000,1000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,saiglobal.com,Australia,100000000,10000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,ecisolutions.com,Australia,0,10000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,macquarie.com,Australia,70000000,10000,5000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,amsi.org.au,Australia,0,2000,1000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,apnic.net,Australia,0,10000,5000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,go.mumbrella.com.au,Australia,0,5000,2000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,geodis.com,Australia,100000000,10000,2000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,foodbank.org.au,Australia,0,2000,1000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,hendrickson-intl.com,Australia,100000000,10000,0,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,revelian.com,Australia,0,5000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,info.impellam.com,Australia,0,5000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,adinstruments.com,Australia,177000,5000,0,-,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,amcor.com,Australia,1000000000,10000,2000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,esko.com,Australia,1000000,10000,2000,High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,australianmining.com.au,Australia,432000,5000,0,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,messagemedia.com,Australia,439000,5000,250,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,easyclocking.com,Australia,0,5000,500,-,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,aristocrat.com,Australia,100000000,10000,0,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,techdata.com,Australia,3000000000,10000,0,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,catalyst.org,Australia,0,5000,10000,Very High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,globaldata.com,Australia,100000000,10000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,panasonic.aero,Australia,0,5000,2000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,richardson.com,Australia,0,10000,2000,-,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,afterpay.com.au,Australia,0,5000,0,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,anecdote.com,Australia,0,5000,2000,-,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,anchor.com.au,Australia,621000,5000,1000,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,qstraint.com,Australia,85000,2000,250,-,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,yha.com.au,Australia,0,5000,1000,High,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,dundas.com,Australia,0,5000,500,Medium,2290,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,privy.id,Indonesia,0,5000,100,Medium,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,best.uph.edu,Indonesia,0,5000,50,High,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,registertest.prasetiyamulya.ac.id,Indonesia,0,2000,0,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,acourete.com,Indonesia,0,2000,500,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,info.adhouseclarionevents.com,Indonesia,0,5000,0,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,vonage.id,Indonesia,0,5000,5000,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,prod.detpak.co.id,Indonesia,0,5000,0,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,altaintegra.com,Indonesia,0,2000,250,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,domino-printing.id,Indonesia,0,5000,0,-,32,1597146,17
Pardot,2007,2023,Analytics and Tracking,48236,187.0,ikeuchi.id,Indonesia,0,2000,0,-,32,1597146,17
Liferay,2004,2023,Content Management System,13518,293.0,vendorportal.qvc.com,United States,0,10000,0,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,ustif.pa.gov,United States,0,5000,5000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,fulfillmentsandbox.fedex.com,United States,7000000000,10000,200000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,community.wolfram.com,United States,0,5000,10000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,preptoolkit.fema.gov,United States,0,5000,1000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,getipass.com,United States,0,500,0,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,extportal.pbs.gsa.gov,United States,0,5000,100,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,sharedvoice.walottery.com,United States,0,1000,1000,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,login.goodwill.org,United States,0,2000,10000,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,grants.gov,United States,0,500,5000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,gwinnettcounty.com,United States,0,5000,0,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,grifolsplasma.com,United States,0,5000,0,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,pnm.com,United States,0,1000,0,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,pethealthnetworkpro.com,United States,0,500,1000,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,apps.wnyric.org,United States,0,2000,250,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,momentum.princegeorgescountymd.gov,United States,283000,2000,0,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,goarch.org,United States,250000,1000,10000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,powerscore.com,United States,749000,5000,2000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,planningandpermitting.frederickcountymd.gov,United States,0,1000,5000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,flysaa.com,United States,0,2000,300000,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,donate.wvm.edu,United States,0,2000,0,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,content.freemanco.com,United States,0,2000,0,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,content.freeman.com,United States,0,5000,1000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,agenda.accio.gencat.cat,United States,0,5000,150000,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,marketplace.goldenpaints.com,United States,0,250,2000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,fdrlibrary.org,United States,0,250,10000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,nkh.gov.hu,United States,0,2000,0,Very High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,my.washingtonnational.com,United States,0,2000,0,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,frontier.edu,United States,0,1000,1000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,members.palmettobluff.com,United States,0,2000,1000,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,customer.wabtec.com,United States,0,1000,0,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,yaskawa.com,United States,0,2000,2000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,procure.yangming.com,United States,0,1000,0,-,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,czfondy.gs.com,United States,0,10000,10000,High,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,globe.gov,United States,196000,500,2000,Medium,2972,1597146,20
Liferay,2004,2023,Content Management System,13518,293.0,anp.gov.ro,United States,0,2000,0,Very High,2972,1597146,20
