DATASET UNTUK TREND APP YANG DIPASANG PADA LAYANAN VPS DALAM 5 TAHUN TERAKHIR;;;;;;;;;;;;;;;;;;;;;;;;;;;
Web Server (APP);Initial Release;Year of Sales Revenue;Bidang ;Total Current Live Websites;Sales Revenue (Mllion) in 2023;Current Customers (Websites) in 2024;Location;Sales Revenue Customer;Tech Spend;Social;Traffic;Current Live Webites by Country;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;houserepublicans.wa.gov;United States;;$10000+;2,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;farmersalmanac.com;United States;;$2000+;10,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;blog.wikimedia.org;United States;$2.0m+;$5000+;250+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;georgetakei.com;United States;;$500+;2,000,000+;Medium;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;blog.fingerhut.com;United States;;$5000+;;Medium;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;cl.patagonia.com;United States;$3.6m+;$10000+;400,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wikihow.com;United States;;$1000+;20,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;publishersweekly.com;United States;;$500+;500,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wweek.com;United States;;$2000+;100,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fantasypros.com;United States;;$2000+;50,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;medicalboard.georgia.gov;United States;;$5000+;500+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;highacreslandfill.wm.com;United States;$1.2m+;$10000+;1,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;dot.ga.gov;United States;;$10000+;1,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;whitehouse.gov;United States;$21m+;$2000+;2,000,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;who.int;United States;;$5000+;150,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;peta.org;United States;;$5000+;100+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fee.org;United States;$222k+;$10000+;10,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;guidingtech.com;United States;;$2000+;2,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;legis.wisconsin.gov;United States;;$5000+;10,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;xonecole.com;United States;;$250+;400,000+;Medium;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;ftd.com;United States;$1.1m+;$10000+;10,000+;Medium;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;quantamagazine.org;United States;;$2000+;100,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;politifact.com;United States;;$1000+;400,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;giftcard.gianteagle.com;United States;$710k+;$5000+;10,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wired2fish.com;United States;;$2000+;200,000+;Medium;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;poets.org;United States;;$250+;200,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;weforum.org;United States;;$10000+;;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;credits.gusto.com;United States;;$10000+;5,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wnyc.org;United States;;$5000+;2,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;gmauthority.com;United States;;$250+;2,000+;High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;military.polaris.com;United States;$715m+;$10000+;5,000+;Very High;588.820;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;pcgamesn.com;United Kingdom;;$5000+;50,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;physio-pedia.com;United Kingdom;$17k+;$500+;10,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;gamesindustry.biz;United Kingdom;;$5000+;500+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wirefly.com;United Kingdom;;$500+;5,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;gmod.facepunch.com;United Kingdom;$384k+;$500+;2,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;playstarbound.com;United Kingdom;;$500+;20,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;football365.com;United Kingdom;;$2000+;1,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fivebooks.com;United Kingdom;$407k+;$500+;;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;plantbasednews.org;United Kingdom;;$2000+;20,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fool.co.uk;United Kingdom;;$2000+;500,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;getthegloss.com;United Kingdom;;$1000+;10,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;parliament.uk;United Kingdom;$2.0m+;$2000+;1,000,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;datahub.packtpub.com;United Kingdom;;$5000+;10,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;centralusa.salvationarmy.org;United Kingdom;;$10000+;20,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;skillsyouneed.com;United Kingdom;$18k+;$1000+;1,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;shortlist.com;United Kingdom;;$1000+;20,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;sanuk.com;United Kingdom;$765k+;$5000+;10,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;imf.org;United Kingdom;;$5000+;1,000,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;justinguitar.com;United Kingdom;;$500+;50,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;value.us;United Kingdom;;$100+;;-;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;shop.iwm.org.uk;United Kingdom;$204k+;$2000+;;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;slippedisc.com;United Kingdom;;$250+;;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;irishnews.com;United Kingdom;;$2000+;2,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;japancentre.com;United Kingdom;$266k+;$2000+;5,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;energyethics.st-andrews.ac.uk;United Kingdom;;$5000+;500+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;sopost.com;United Kingdom;$477k+;$2000+;1,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;dazeddigital.com;United Kingdom;;$2000+;750,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;rte.ie;United Kingdom;;$2000+;150,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;zamzar.com;United Kingdom;$117k+;$1000+;1,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;roadtovr.com;United Kingdom;;$500+;;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;ucl.ac.uk;United Kingdom;$2.0m+;$5000+;20,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;historic-uk.com;United Kingdom;;$500+;1,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;looperman.com;United Kingdom;;$1000+;1,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;lse.ac.uk;United Kingdom;;$5000+;50,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;historytoday.com;United Kingdom;;$1000+;200,000+;High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;hitched.co.uk;United Kingdom;;$5000+;10,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;lwlies.com;United Kingdom;;$250+;20,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;myminifactory.com;United Kingdom;$2.4m+;$2000+;5,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;ed.ac.uk;United Kingdom;;$10000+;20,000+;Very High;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;za.elemis.com;United Kingdom;$1.5m+;$10000+;300,000+;Medium;93.825;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;supplier-blog.getyourguide.com;Germany;$2.9m+;$10000+;2,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;dealer.porsche.com;Germany;$100m+;$10000+;1,000,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;singapore.sennheiser.com;Germany;;$5000+;400,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;smashingmagazine.com;Germany;;$1000+;500,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;researchgate.net;Germany;$1k+;$2000+;20,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;unbouncepages.com;Germany;;$1000+;20,000+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;smart.mercedes-benz.com;Germany;;$10000+;2,000,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;eclipse.org;Germany;;$2000+;10,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;eso.org;Germany;$2.4m+;$5000+;500+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;inyourpocket.com;Germany;$2.4m+;$2000+;1,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;pantydeal.com;Germany;;$250+;10,000+;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fanatec.com;Germany;$466k+;$2000+;10,000+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;mopo.de;Germany;;$1000+;250+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;mut-zur-nachhaltigkeit.zeit.de;Germany;;$5000+;1,500,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;frieze.com;Germany;$31k+;$2000+;2,000+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wearable-technologies.com;Germany;$53k+;$250+;10,000+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fleetmon.com;Germany;;$2000+;500+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;int-res.com;Germany;;$100+;;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;japan-experience.com;Germany;$378k+;$2000+;1,000+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;bernina.com;Germany;;$5000+;500+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;apester.com;Germany;;$2000+;500+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;lookslikefilm.com;Germany;$50k+;$100+;250+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;iaeste.uni-kiel.de;Germany;;$2000+;;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;theschooloflife.com;Germany;$262k+;$5000+;100,000+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;welovecycling.com;Germany;;$2000+;1,000+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;project-management-knowledge.com;Germany;;$250+;;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;freetypography.com;Germany;;$500+;100+;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;spacy.io;Germany;;$500+;5,000+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;dylan.lifebylee.com;Germany;$1k+;$250+;;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;montredo.com;Germany;$78k+;$1000+;;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;intelextrememasters.com;Germany;;$1000+;;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;shop.bacardi.com;Germany;$937k+;$10000+;;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;onefootball.com;Germany;;$5000+;3,000,000+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;lovingnewyork.de;Germany;;$2000+;20,000+;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;uni-regensburg.de;Germany;;$2000+;;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;wpadvancedads.com;Germany;$154k+;$1000+;100+;High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;watchbandit.com;Germany;$13k+;$100+;20,000+;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;mamoworld.com;Germany;;$100+;1,000+;-;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;eventbrite.de;Germany;;$2000+;150,000+;Very High;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;shop.worldchess.com;Germany;$23k+;$2000+;10,000+;Medium;49.592;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;thejakartapost.com;Indonesia;;$500+;;Very High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;garuda-indonesia.com;Indonesia;;$5000+;2,000,000+;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;sbm.itb.ac.id;Indonesia;;$2000+;50+;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;gramedia.com;Indonesia;;$2000+;50+;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;ramadhan.pojoksatu.id;Indonesia;;$500+;;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;daman.co.id;Indonesia;;$250+;5,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;priceza.co.id;Indonesia;;$1000+;100+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;pasca.gunadarma.ac.id;Indonesia;$134k+;$2000+;150,000+;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;freebbble.com;Indonesia;;$250+;;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;chefjulieyoon.com;Indonesia;;$500+;;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;jsfk.ffarmasi.unand.ac.id;Indonesia;$115k+;$250+;2,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;muria.suaramerdeka.com;Indonesia;;$500+;50,000+;High;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;sariagri.id;Indonesia;$130k+;$250+;5,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;hmif.itenas.ac.id;Indonesia;$48k+;$2000+;500+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;mheducation.com.sg;Indonesia;$312k+;$5000+;250+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;panduanim.com;Indonesia;$13k+;$100+;2,000+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;dispendik.situbondokab.go.id;Indonesia;;$500+;0+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;bolmutkab.igi.or.id;Indonesia;;$100+;;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;suarapapua.com;Indonesia;;$250+;10,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fnk.goodnewsfromindonesia.id;Indonesia;;$1000+;;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fastwork.id;Indonesia;;$2000+;1,000+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;mojok.co;Indonesia;;$500+;150,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;studilmu.com;Indonesia;;$500+;50+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;infobrand.id;Indonesia;;$500+;0+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;homedecor.sangfajarnews.com;Indonesia;;$500+;;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;hni.net;Indonesia;;$250+;;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fip.unimed.ac.id;Indonesia;$35k+;$500+;2,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;shop.yec.co.id;Indonesia;$24k+;$1000+;500+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;greatdayhr.com;Indonesia;;$500+;0+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;indogold.id;Indonesia;;$1000+;10,000+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;monotaro.id;Indonesia;$72k+;$1000+;1,000+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;epcon.co.id;Indonesia;;$100+;;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;rodalink.com;Indonesia;$235k+;$1000+;5,000+;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;uprint.id;Indonesia;$86k+;$1000+;250+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;akuntansi.unsada.ac.id;Indonesia;$124k+;$500+;;Medium;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;alumni.president.ac.id;Indonesia;$1k+;$500+;10,000+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;fossil.co.id;Indonesia;$175k+;$1000+;;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;suppliersalon.com;Indonesia;$1k+;$250+;50+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;ecampuz.com;Indonesia;;$250+;0+;-;3.241;;;;;;;;;;;;;;;
MailChimp;2001;2023;Marketing;1.241.097;700;aflamtalk.com;Indonesia;;$100+;250+;-;3.241;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;video.epicurious.com;United States;;$5000+;1,500,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;arstechnica.com;United States;;$2000+;750,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;web.archive.org;United States;;$10000+;100,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;help.mapquest.com;United States;;$10000+;5,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;airfarewatchdog.com;United States;;$2000+;400,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;americanexpress.com;United States;$2b+;$10000+;500,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;avvo.com;United States;;$10000+;;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;status.mailchimp.com;United States;;$10000+;100,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;engage.macys.com;United States;$2b+;$10000+;500,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;actblue.com;United States;;$2000+;10,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;responsivesitedesign.al.com;United States;;$10000+;200,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;drygoods.elevenwarriors.com;United States;;$1000+;20,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;eguardiandev.aetna.com;United States;;$10000+;20,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;appfolio.com;United States;$39m+;$10000+;1,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;web.s.ebscohost.com;United States;;$2000+;10,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;airbnb.com;United States;$699m+;$10000+;400,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;auth.eatingwell.com;United States;;$2000+;50,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;login.musiciansfriend.com;United States;$1.1m+;$10000+;20,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;mindbodyonline.com;United States;;$10000+;;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;amazon.jobs;United States;;$5000+;100,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;active.com;United States;;$10000+;100,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;apartmentlist.com;United States;;$5000+;2,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;status.myanimelist.net;United States;;$2000+;200,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;e621.net;United States;;$1000+;;Medium;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;rs.entertainmentearth.com;United States;;$1000+;20,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;plus.muscleandfitness.com;United States;;$5000+;750,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;login.mbta.com;United States;;$2000+;10,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;classifieds.mcall.com;United States;;$10000+;20,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;library.metmuseum.org;United States;$225k+;$10000+;2,000,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;aaos.org;United States;;$5000+;10,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;synapse.mskcc.org;United States;;$5000+;1,000+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;scfmd.az.gov;United States;;$5000+;2,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;mathworks.com;United States;;$10000+;20,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;afdc.energy.gov;United States;;$5000+;500,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;staging.login.myschoolbucks.com;United States;;$1000+;100+;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;ezvid.com;United States;;$500+;;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;bdlaser.mscdirect.com;United States;$334m+;$10000+;;High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;shop.mattel.com;United States;$452m+;$10000+;400,000+;Very High;438.516;;;;;;;;;;;;;;;
Ruby;1995;2023;Framework;744.494;70;shop.enfamil.com;United States;;$10000+;20,000+;High;438.516;;;;;;;;;;;;;;;
